sample_id,config,accurate,latency,cost,tree_cost,has_tree
multihop-846,A1,0.0,1.9950191974639893,0.00017250000000000002,0.0,0
multihop-847,A1,1.0,5.9219841957092285,0.00015677999999999997,0.0,0
multihop-848,A1,1.0,3.172462224960327,0.00017987999999999997,0.0,0
multihop-849,A1,1.0,1.7654881477355957,0.00021695999999999998,0.0,0
multihop-850,A1,1.0,13.075971841812134,0.00018732000000000002,0.0,0
multihop-851,A1,0.0,2.654201030731201,0.00017598,0.0,0
multihop-852,A1,1.0,1.0418822765350342,0.00018036,0.0,0
multihop-853,A1,1.0,0.5389368534088135,0.0001965,0.0,0
multihop-854,A1,1.0,4.820777893066406,0.00020736,0.0,0
multihop-855,A1,1.0,25.311107873916626,0.00017393999999999998,0.0,0
multihop-856,A1,1.0,4.921932935714722,0.00015534000000000001,0.0,0
multihop-857,A1,0.0,2.5196831226348877,0.00022014,0.0,0
multihop-858,A1,1.0,1.332805871963501,0.00020118,0.0,0
multihop-859,A1,1.0,31.743505001068115,0.00023724,0.0,0
multihop-860,A1,1.0,8.44225811958313,0.00018623999999999998,0.0,0
multihop-861,A1,1.0,2.4687881469726562,0.00017531999999999997,0.0,0
multihop-862,A1,0.0,1.753005027770996,0.00017664,0.0,0
multihop-863,A1,0.0,3.402740955352783,0.0002055,0.0,0
multihop-864,A1,0.0,27.43680500984192,0.00021606,0.0,0
multihop-865,A1,0.0,2.1648170948028564,0.00020112,0.0,0
multihop-866,A1,0.0,4.527364015579224,0.00015413999999999998,0.0,0
multihop-867,A1,1.0,7.408305883407593,0.00020022,0.0,0
multihop-868,A1,1.0,20.39497184753418,0.00018798,0.0,0
multihop-869,A1,0.0,2.0155880451202393,0.00010794,0.0,0
multihop-870,A1,1.0,2.1477580070495605,0.00021246,0.0,0
multihop-871,A1,1.0,5.776579141616821,0.00021234,0.0,0
multihop-872,A1,1.0,2.1020920276641846,0.00020538,0.0,0
multihop-873,A1,1.0,1.169262170791626,0.0002127,0.0,0
multihop-874,A1,1.0,2.42143177986145,0.00015276,0.0,0
multihop-875,A1,0.0,15.819350004196167,0.00020088000000000001,0.0,0
multihop-876,A1,1.0,1.9990673065185547,0.00022008,0.0,0
multihop-877,A1,0.0,3.167029857635498,0.00022314,0.0,0
multihop-878,A1,1.0,1.8542747497558594,0.00021533999999999998,0.0,0
multihop-879,A1,1.0,1.2702128887176514,0.0001761,0.0,0
multihop-880,A1,0.0,2.2158641815185547,0.00015617999999999999,0.0,0
multihop-881,A1,0.0,3.163539171218872,0.00021852000000000002,0.0,0
multihop-882,A1,1.0,1.9682281017303467,0.0002007,0.0,0
multihop-883,A1,1.0,0.7705810070037842,0.00015162,0.0,0
multihop-884,A1,1.0,1.3538999557495117,0.0002013,0.0,0
multihop-885,A1,1.0,1.9073469638824463,0.0001746,0.0,0
multihop-886,A1,0.0,0.9914512634277344,0.00021953999999999997,0.0,0
multihop-887,A1,1.0,3.2549819946289062,0.00022145999999999998,0.0,0
multihop-888,A1,0.0,10.65409517288208,0.00017622000000000002,0.0,0
multihop-889,A1,1.0,1.2601990699768066,0.00018503999999999998,0.0,0
multihop-890,A1,0.0,25.54140305519104,0.00020742,0.0,0
multihop-891,A1,0.0,2.6349291801452637,0.0001986,0.0,0
multihop-892,A1,0.0,2.2985341548919678,0.00020117999999999997,0.0,0
multihop-893,A1,1.0,2.8967058658599854,0.00018143999999999997,0.0,0
multihop-894,A1,1.0,4.921324014663696,0.00022163999999999997,0.0,0
multihop-895,A1,0.0,4.049448251724243,0.00021005999999999998,0.0,0
multihop-896,A1,1.0,4.70987606048584,0.00017832000000000001,0.0,0
multihop-897,A1,1.0,1.2288100719451904,0.00021941999999999998,0.0,0
multihop-898,A1,0.0,22.31893801689148,0.000207,0.0,0
multihop-899,A1,0.0,2.700786828994751,0.000201,0.0,0
multihop-900,A1,1.0,1.4670698642730713,0.0002016,0.0,0
multihop-901,A1,1.0,1.9317359924316406,0.00020868,0.0,0
multihop-902,A1,0.0,2.654428005218506,0.000216,0.0,0
multihop-903,A1,1.0,3.1449191570281982,0.00020231999999999997,0.0,0
multihop-904,A1,0.0,2.31649112701416,0.00019626000000000002,0.0,0
multihop-905,A1,0.0,1.1811387538909912,0.00018905999999999998,0.0,0
multihop-906,A1,0.0,1.5187561511993408,0.00019962,0.0,0
multihop-907,A1,1.0,4.54229998588562,0.00019973999999999998,0.0,0
multihop-908,A1,1.0,0.9213578701019287,0.00020442,0.0,0
multihop-909,A1,0.0,1.183332920074463,0.00017622,0.0,0
multihop-910,A1,1.0,1.0718610286712646,0.00021792,0.0,0
multihop-911,A1,1.0,0.9386179447174072,0.00020244,0.0,0
multihop-912,A1,1.0,4.827269077301025,0.00017681999999999998,0.0,0
multihop-913,A1,1.0,1.408902883529663,0.00021552,0.0,0
multihop-914,A1,1.0,1.2489490509033203,0.00019427999999999996,0.0,0
multihop-915,A1,1.0,1.9219741821289062,0.000207,0.0,0
multihop-916,A1,0.0,20.81889510154724,0.00019218,0.0,0
multihop-917,A1,0.0,25.63683295249939,0.00015917999999999998,0.0,0
multihop-918,A1,1.0,1.458664894104004,0.00021552,0.0,0
multihop-919,A1,1.0,1.9136052131652832,0.0001653,0.0,0
multihop-920,A1,0.0,3.1565539836883545,0.00020766,0.0,0
multihop-921,A1,0.0,3.206946849822998,0.00017208,0.0,0
multihop-922,A1,1.0,3.710505962371826,0.00020226,0.0,0
multihop-923,A1,0.0,2.0096750259399414,0.00020484,0.0,0
multihop-924,A1,1.0,1.1258540153503418,0.00015942,0.0,0
multihop-925,A1,1.0,0.8872039318084717,0.00017555999999999998,0.0,0
multihop-926,A1,1.0,1.724167823791504,0.00018072,0.0,0
multihop-927,A1,1.0,3.505929946899414,0.00018737999999999998,0.0,0
multihop-928,A1,1.0,2.9203341007232666,0.00020898,0.0,0
multihop-929,A1,1.0,0.7836239337921143,0.00018173999999999998,0.0,0
multihop-930,A1,1.0,0.8627109527587891,0.00015234,0.0,0
multihop-931,A1,1.0,1.0278890132904053,0.00021497999999999998,0.0,0
multihop-932,A1,1.0,1.048048973083496,0.00022608,0.0,0
multihop-933,A1,0.0,0.9815869331359863,0.00021137999999999997,0.0,0
multihop-934,A1,0.0,0.9655439853668213,0.00020988,0.0,0
multihop-935,A1,0.0,0.9934492111206055,0.00017814000000000003,0.0,0
multihop-936,A1,0.0,2.878281831741333,0.00019445999999999998,0.0,0
multihop-937,A1,1.0,3.087977886199951,0.00016728,0.0,0
multihop-938,A1,1.0,6.619994163513184,0.00020591999999999998,0.0,0
multihop-939,A1,1.0,6.9227519035339355,0.00021852,0.0,0
multihop-940,A1,0.0,4.34004020690918,0.0002154,0.0,0
multihop-941,A1,1.0,1.2401831150054932,0.00022446,0.0,0
multihop-942,A1,1.0,7.853133678436279,0.00012372,0.0,0
multihop-943,A1,0.0,17.39797282218933,0.0001965,0.0,0
multihop-944,A1,1.0,3.2230052947998047,0.00014856,0.0,0
multihop-945,A1,0.0,24.141855001449585,0.00016403999999999998,0.0,0
multihop-946,A1,1.0,3.904083251953125,0.00021936000000000001,0.0,0
multihop-947,A1,1.0,0.5591850280761719,0.00018251999999999998,0.0,0
multihop-948,A1,1.0,1.0157580375671387,0.00022956,0.0,0
multihop-949,A1,1.0,10.488486766815186,0.00021342,0.0,0
multihop-950,A1,1.0,2.347317695617676,0.00017238,0.0,0
multihop-951,A1,0.0,27.71213388442993,0.00023154,0.0,0
multihop-952,A1,0.0,2.723803997039795,0.00021426,0.0,0
multihop-953,A1,1.0,1.1648221015930176,0.00017759999999999998,0.0,0
multihop-954,A1,1.0,0.782524824142456,0.00018161999999999999,0.0,0
multihop-955,A1,0.0,1.9578969478607178,0.00017052,0.0,0
multihop-956,A1,1.0,20.10589098930359,0.0001863,0.0,0
multihop-957,A1,0.0,3.3056399822235107,0.00019745999999999997,0.0,0
multihop-958,A1,0.0,1.7744641304016113,0.00016968000000000002,0.0,0
multihop-959,A1,1.0,0.686729907989502,0.00016818,0.0,0
multihop-960,A1,0.0,14.40519094467163,0.00019632000000000002,0.0,0
multihop-961,A1,0.0,1.7923710346221924,0.00017982,0.0,0
multihop-962,A1,0.0,2.1512739658355713,0.0002082,0.0,0
multihop-963,A1,1.0,3.4747560024261475,0.00015125999999999998,0.0,0
multihop-964,A1,0.0,1.3636949062347412,0.00024263999999999997,0.0,0
multihop-965,A1,1.0,21.7081298828125,0.00017759999999999998,0.0,0
multihop-966,A1,1.0,2.326159715652466,0.00021810000000000002,0.0,0
multihop-967,A1,0.0,3.2400171756744385,0.00021402000000000001,0.0,0
multihop-968,A1,0.0,4.73049783706665,0.00017292,0.0,0
multihop-969,A1,1.0,1.921983003616333,0.00017519999999999998,0.0,0
multihop-970,A1,0.0,1.2875969409942627,0.00017496000000000002,0.0,0
multihop-971,A1,1.0,5.878921031951904,0.00015402,0.0,0
multihop-972,A1,1.0,1.8559260368347168,0.00021737999999999998,0.0,0
multihop-973,A1,0.0,2.914227247238159,0.00018084,0.0,0
multihop-974,A1,1.0,1.2321739196777344,0.00017597999999999998,0.0,0
multihop-975,A1,1.0,0.6396780014038086,0.00013565999999999999,0.0,0
multihop-976,A1,0.0,27.77747893333435,0.00022872000000000002,0.0,0
multihop-977,A1,1.0,28.724204778671265,0.00020004,0.0,0
multihop-978,A1,1.0,1.858124017715454,0.00016962,0.0,0
multihop-979,A1,1.0,17.43529176712036,0.00019146,0.0,0
multihop-980,A1,1.0,1.4365670680999756,0.00019566,0.0,0
multihop-981,A1,1.0,2.620473861694336,0.00017778,0.0,0
multihop-982,A1,1.0,2.236222982406616,0.00020561999999999997,0.0,0
multihop-983,A1,1.0,1.707617998123169,0.00020993999999999999,0.0,0
multihop-984,A1,1.0,1.0757980346679688,0.00018341999999999998,0.0,0
multihop-985,A1,1.0,2.0181403160095215,0.00017256,0.0,0
multihop-986,A1,0.0,1.7724907398223877,0.0001719,0.0,0
multihop-987,A1,0.0,2.5112671852111816,0.00021365999999999998,0.0,0
multihop-988,A1,0.0,1.0717179775238037,0.000204,0.0,0
multihop-989,A1,0.0,16.81053900718689,0.00021887999999999996,0.0,0
multihop-990,A1,1.0,1.5964739322662354,0.00020549999999999998,0.0,0
multihop-991,A1,1.0,32.703980922698975,0.00022176,0.0,0
multihop-992,A1,0.0,2.973439931869507,0.00018258,0.0,0
multihop-993,A1,1.0,2.1131420135498047,0.00019098,0.0,0
multihop-994,A1,1.0,1.3184876441955566,0.00017717999999999998,0.0,0
multihop-995,A1,1.0,0.8830642700195312,0.00017735999999999997,0.0,0
multihop-996,A1,1.0,2.3875930309295654,0.00017676,0.0,0
multihop-997,A1,1.0,16.607534885406494,0.00019859999999999998,0.0,0
multihop-998,A1,1.0,1.4571051597595215,0.00014717999999999998,0.0,0
multihop-999,A1,1.0,0.6656382083892822,0.00012125999999999999,0.0,0
multihop-1000,A1,0.0,1.243541955947876,0.0002193,0.0,0
multihop-1001,A1,1.0,0.7116708755493164,0.00020664000000000001,0.0,0
multihop-1002,A1,0.0,3.4012718200683594,0.00019542,0.0,0
multihop-1003,A1,1.0,3.3054492473602295,0.0002187,0.0,0
multihop-1004,A1,0.0,1.7345430850982666,0.00018234000000000002,0.0,0
multihop-1005,A1,1.0,1.2807340621948242,0.0002007,0.0,0
multihop-1006,A1,1.0,2.108181953430176,0.00018581999999999998,0.0,0
multihop-1007,A1,1.0,3.3721201419830322,0.00018701999999999998,0.0,0
multihop-1008,A1,1.0,1.1891939640045166,0.00014652,0.0,0
multihop-1009,A1,0.0,7.407387018203735,0.00014298,0.0,0
multihop-1010,A1,1.0,1.3664450645446777,0.00014213999999999996,0.0,0
multihop-1011,A1,0.0,2.221325159072876,0.00018558000000000002,0.0,0
multihop-1012,A1,0.0,12.989360094070435,0.00017393999999999998,0.0,0
multihop-1013,A1,1.0,2.3882510662078857,0.00021828,0.0,0
multihop-1014,A1,1.0,0.7657110691070557,0.00020357999999999997,0.0,0
multihop-1015,A1,1.0,2.60520601272583,0.00019182000000000002,0.0,0
multihop-1016,A1,1.0,5.1022210121154785,0.00019218,0.0,0
multihop-1017,A1,1.0,1.9797050952911377,0.00021774,0.0,0
multihop-1018,A1,0.0,1.7142279148101807,0.00020238,0.0,0
multihop-1019,A1,1.0,1.6840887069702148,0.00019638000000000001,0.0,0
multihop-1020,A1,1.0,0.9370830059051514,0.00020802,0.0,0
multihop-1021,A1,1.0,1.0397109985351562,0.00019889999999999998,0.0,0
multihop-1022,A1,1.0,59.02164316177368,0.00020681999999999997,0.0,0
multihop-1023,A1,1.0,1.916435956954956,0.00017994000000000002,0.0,0
multihop-1024,A1,1.0,1.3051261901855469,0.00018203999999999999,0.0,0
multihop-1025,A1,1.0,3.101123809814453,0.00017508,0.0,0
multihop-1026,A1,0.0,1.9596481323242188,0.00021522,0.0,0
multihop-1027,A1,1.0,1.6541519165039062,0.00017778,0.0,0
multihop-1028,A1,1.0,2.6535351276397705,0.00021558,0.0,0
multihop-1029,A1,1.0,0.8948631286621094,0.00021695999999999998,0.0,0
multihop-1030,A1,0.0,1.2807888984680176,0.0001338,0.0,0
multihop-1031,A1,1.0,0.947537899017334,0.00021648,0.0,0
multihop-1032,A1,0.0,1.7204370498657227,0.00016986,0.0,0
multihop-1033,A1,0.0,29.299325227737427,0.00023579999999999999,0.0,0
multihop-1034,A1,0.0,3.209973096847534,0.00019044000000000003,0.0,0
multihop-1035,A1,1.0,7.754739999771118,0.00016685999999999998,0.0,0
multihop-1036,A1,1.0,1.0860140323638916,0.00020868,0.0,0
multihop-1037,A1,1.0,25.44942593574524,0.0001893,0.0,0
multihop-1038,A1,1.0,3.131216049194336,0.00014568,0.0,0
multihop-1039,A1,1.0,9.29211688041687,0.00021342,0.0,0
multihop-1040,A1,1.0,2.132528066635132,0.00019134,0.0,0
multihop-1041,A1,0.0,17.317254781723022,0.00019794,0.0,0
multihop-1042,A1,1.0,2.768923044204712,0.00019638,0.0,0
multihop-1043,A1,1.0,20.294677734375,0.00021156,0.0,0
multihop-1044,A1,0.0,22.119369983673096,0.00016092000000000002,0.0,0
multihop-1045,A1,0.0,2.1555850505828857,0.00012198000000000001,0.0,0
multihop-1046,A1,0.0,2.7518060207366943,0.00019445999999999998,0.0,0
multihop-1047,A1,1.0,3.0590603351593018,0.00014387999999999998,0.0,0
multihop-1048,A1,1.0,1.010599136352539,0.00019847999999999998,0.0,0
multihop-1049,A1,0.0,2.0885181427001953,0.00016638,0.0,0
multihop-1050,A1,0.0,58.001532793045044,0.00017946,0.0,0
multihop-1051,A1,1.0,2.0693650245666504,0.00015462,0.0,0
multihop-1052,A1,1.0,2.5837478637695312,0.00018198,0.0,0
multihop-1053,A1,0.0,1.2759361267089844,0.00013758,0.0,0
multihop-1054,A1,1.0,2.763442277908325,0.00019098,0.0,0
multihop-1055,A1,1.0,36.47061896324158,0.00021306,0.0,0
multihop-1056,A1,1.0,1.5370922088623047,0.0001992,0.0,0
multihop-1057,A1,0.0,1.7761712074279785,0.00018263999999999997,0.0,0
multihop-1058,A1,1.0,1.134558916091919,0.00015173999999999998,0.0,0
multihop-1059,A1,0.0,2.8511180877685547,0.00020495999999999996,0.0,0
multihop-1060,A1,0.0,0.7165071964263916,0.00018852000000000002,0.0,0
multihop-1061,A1,0.0,1.558717966079712,0.0001857,0.0,0
multihop-1062,A1,0.0,6.583678960800171,0.00020268,0.0,0
multihop-1063,A1,1.0,2.0965559482574463,0.0002163,0.0,0
multihop-1064,A1,1.0,7.501398801803589,0.00021606,0.0,0
multihop-1065,A1,1.0,4.731721878051758,0.000168,0.0,0
multihop-1066,A1,0.0,3.303191900253296,0.00024906,0.0,0
multihop-1067,A1,0.0,4.095518112182617,0.00018431999999999997,0.0,0
multihop-1068,A1,1.0,1.0651931762695312,0.00021048,0.0,0
multihop-1069,A1,1.0,3.601659059524536,0.00017387999999999998,0.0,0
multihop-1070,A1,0.0,4.4000091552734375,0.00020904,0.0,0
multihop-1071,A1,0.0,0.8334677219390869,0.00017142,0.0,0
multihop-1072,A1,1.0,2.791440010070801,0.00020562,0.0,0
multihop-1073,A1,1.0,1.7486708164215088,0.00020993999999999999,0.0,0
multihop-1074,A1,0.0,3.667171001434326,0.00015635999999999997,0.0,0
multihop-1075,A1,1.0,8.91570520401001,0.00021384,0.0,0
multihop-1076,A1,1.0,4.066529989242554,0.00015707999999999998,0.0,0
multihop-1077,A1,0.0,1.0606029033660889,0.00016806,0.0,0
multihop-1078,A1,0.0,1.0530638694763184,0.00017099999999999998,0.0,0
multihop-1079,A1,0.0,2.0574228763580322,0.00018227999999999997,0.0,0
multihop-1080,A1,0.0,0.8010129928588867,0.00018287999999999998,0.0,0
multihop-1081,A1,0.0,5.768779039382935,0.00017135999999999999,0.0,0
multihop-1082,A1,1.0,6.6790289878845215,0.00021438,0.0,0
multihop-1083,A1,0.0,10.339691162109375,0.00021768000000000002,0.0,0
multihop-1084,A1,1.0,3.8032310009002686,0.00019668,0.0,0
multihop-1085,A1,1.0,2.9611058235168457,0.00020898000000000002,0.0,0
multihop-1086,A1,1.0,3.65220308303833,0.00021462,0.0,0
multihop-1087,A1,1.0,6.170506000518799,0.00020507999999999998,0.0,0
multihop-1088,A1,0.0,2.5984809398651123,0.00014946,0.0,0
multihop-1089,A1,0.0,4.815210819244385,0.00020112,0.0,0
multihop-1090,A1,1.0,0.8151652812957764,0.0002181,0.0,0
multihop-1091,A1,1.0,3.693113088607788,0.00021606000000000002,0.0,0
multihop-1092,A1,1.0,2.120968818664551,0.00019661999999999997,0.0,0
multihop-1093,A1,0.0,7.599397897720337,0.00020105999999999998,0.0,0
multihop-1094,A1,0.0,3.304352045059204,0.00020543999999999998,0.0,0
multihop-1095,A1,1.0,1.2899069786071777,0.00021251999999999998,0.0,0
multihop-1096,A1,0.0,5.8645570278167725,0.00017676,0.0,0
multihop-1097,A1,0.0,1.3150477409362793,0.00018768,0.0,0
multihop-1098,A1,1.0,5.679647922515869,0.00012288,0.0,0
multihop-1099,A1,1.0,1.8374969959259033,0.00012989999999999999,0.0,0
multihop-1100,A1,1.0,2.8763251304626465,0.00016985999999999998,0.0,0
multihop-1101,A1,1.0,2.0975170135498047,0.00017076,0.0,0
multihop-1102,A1,1.0,6.296075105667114,0.00020712,0.0,0
multihop-1103,A1,1.0,4.262038946151733,0.00020058,0.0,0
multihop-1104,A1,1.0,1.2071869373321533,0.00018245999999999998,0.0,0
multihop-1105,A1,1.0,0.990272045135498,0.00018192,0.0,0
multihop-1106,A1,1.0,1.4005346298217773,0.00020286,0.0,0
multihop-1107,A1,0.0,0.913362979888916,0.00016937999999999998,0.0,0
multihop-1108,A1,0.0,4.496933937072754,0.0002115,0.0,0
multihop-1109,A1,1.0,3.39556884765625,0.0002124,0.0,0
multihop-1110,A1,1.0,1.0549168586730957,0.00018186000000000002,0.0,0
multihop-1111,A1,1.0,5.097342014312744,0.00011369999999999999,0.0,0
multihop-1112,A1,1.0,1.8935837745666504,0.00020345999999999998,0.0,0
multihop-1113,A1,1.0,2.5906009674072266,0.00021581999999999998,0.0,0
multihop-1114,A1,0.0,4.155017852783203,0.00017891999999999997,0.0,0
multihop-1115,A1,1.0,1.0499687194824219,0.00021731999999999999,0.0,0
multihop-1116,A1,1.0,1.3340227603912354,0.00016049999999999997,0.0,0
multihop-1117,A1,0.0,0.9626479148864746,0.0001887,0.0,0
multihop-1118,A1,1.0,2.5737929344177246,0.0002061,0.0,0
multihop-1119,A1,1.0,1.5224552154541016,0.00019578,0.0,0
multihop-1120,A1,1.0,14.171365022659302,0.00020615999999999996,0.0,0
multihop-1121,A1,1.0,3.6203818321228027,0.00018617999999999998,0.0,0
multihop-1122,A1,1.0,2.547146797180176,0.00020448,0.0,0
multihop-1123,A1,1.0,3.323873996734619,0.00019338,0.0,0
multihop-1124,A1,1.0,1.223412036895752,0.0001821,0.0,0
multihop-1125,A1,1.0,6.167557001113892,0.00018606,0.0,0
multihop-1126,A1,0.0,6.063199043273926,0.00020766,0.0,0
multihop-1127,A1,1.0,2.0980069637298584,0.00021084,0.0,0
multihop-1128,A1,1.0,2.614168882369995,0.00019332,0.0,0
multihop-1129,A1,0.0,3.146970748901367,0.00020856,0.0,0
multihop-1130,A1,0.0,5.239356279373169,0.00021053999999999997,0.0,0
multihop-1131,A1,1.0,2.0946998596191406,0.00015708,0.0,0
multihop-1132,A1,0.0,9.962200164794922,0.0002043,0.0,0
multihop-1133,A1,0.0,6.538942098617554,0.00015558,0.0,0
multihop-1134,A1,1.0,7.43392014503479,0.00013902,0.0,0
multihop-1135,A1,0.0,3.8482842445373535,0.00021018,0.0,0
multihop-1136,A1,1.0,1.4401581287384033,0.00019116,0.0,0
multihop-1137,A1,1.0,1.362950086593628,0.00020124,0.0,0
multihop-1138,A1,1.0,1.2422590255737305,0.00018234,0.0,0
multihop-1139,A1,1.0,1.311229944229126,0.00018779999999999998,0.0,0
multihop-1140,A1,0.0,3.55033802986145,0.00019901999999999997,0.0,0
multihop-1141,A1,0.0,3.3322067260742188,0.0001995,0.0,0
multihop-1142,A1,1.0,1.7765870094299316,0.0001305,0.0,0
multihop-1143,A1,0.0,2.119342088699341,0.00020694000000000002,0.0,0
multihop-1144,A1,1.0,0.6744937896728516,0.00015167999999999998,0.0,0
multihop-1145,A1,1.0,1.0518488883972168,0.00018719999999999997,0.0,0
multihop-1146,A1,1.0,1.2977042198181152,0.00019115999999999998,0.0,0
multihop-1147,A1,0.0,1.9241437911987305,0.00018378,0.0,0
multihop-1148,A1,0.0,2.312379837036133,0.00017363999999999997,0.0,0
multihop-1149,A1,1.0,1.7969129085540771,0.00019854,0.0,0
multihop-1150,A1,0.0,1.6504662036895752,0.00020976,0.0,0
multihop-1151,A1,0.0,5.397481203079224,0.00018941999999999999,0.0,0
multihop-1152,A1,0.0,1.6590001583099365,0.00017292,0.0,0
multihop-1153,A1,1.0,2.780086040496826,0.00017351999999999998,0.0,0
multihop-1154,A1,0.0,5.490554094314575,0.00016362,0.0,0
multihop-1155,A1,1.0,2.4441511631011963,0.0001449,0.0,0
multihop-1156,A1,0.0,2.6866378784179688,0.00017412,0.0,0
multihop-1157,A1,0.0,1.4283502101898193,0.00018234,0.0,0
multihop-1158,A1,1.0,0.9515690803527832,0.00017226,0.0,0
multihop-1159,A1,0.0,2.1942708492279053,0.0002103,0.0,0
multihop-1160,A1,1.0,2.2938942909240723,0.00017376,0.0,0
multihop-1161,A1,0.0,2.802381992340088,0.00019277999999999998,0.0,0
multihop-1162,A1,0.0,2.764359951019287,0.0001974,0.0,0
multihop-1163,A1,0.0,0.7305560111999512,0.00016697999999999998,0.0,0
multihop-1164,A1,0.0,3.0357019901275635,0.00018377999999999998,0.0,0
multihop-1165,A1,0.0,5.765181064605713,0.00021857999999999998,0.0,0
multihop-1166,A1,1.0,1.1707909107208252,0.00019824,0.0,0
multihop-1167,A1,1.0,0.8542811870574951,0.00020778,0.0,0
multihop-1168,A1,0.0,2.2142398357391357,0.00017142,0.0,0
multihop-1169,A1,0.0,8.773046731948853,0.0002409,0.0,0
multihop-1170,A1,0.0,5.536358833312988,0.00021371999999999998,0.0,0
multihop-1171,A1,1.0,1.0438919067382812,0.00018821999999999998,0.0,0
multihop-1172,A1,1.0,2.911478042602539,0.00017315999999999998,0.0,0
multihop-1173,A1,0.0,2.244886875152588,0.0001428,0.0,0
multihop-1174,A1,1.0,2.015805959701538,0.00020700000000000002,0.0,0
multihop-1175,A1,0.0,1.5439949035644531,0.00016902,0.0,0
multihop-1176,A1,0.0,1.6155848503112793,0.00020904,0.0,0
multihop-1177,A1,1.0,3.917726993560791,0.00019512,0.0,0
multihop-1178,A1,0.0,2.220121145248413,0.0001989,0.0,0
multihop-1179,A1,0.0,3.860111951828003,0.00015534,0.0,0
multihop-1180,A1,0.0,15.053244829177856,0.00018570000000000001,0.0,0
multihop-1181,A1,0.0,3.5073490142822266,0.0001947,0.0,0
multihop-1182,A1,0.0,6.091677904129028,0.0002283,0.0,0
multihop-1183,A1,1.0,5.562022924423218,0.00017532,0.0,0
multihop-1184,A1,1.0,2.1567318439483643,0.00023015999999999998,0.0,0
multihop-1185,A1,1.0,0.8587119579315186,0.00017957999999999998,0.0,0
multihop-1186,A1,1.0,2.4377312660217285,0.0001623,0.0,0
multihop-1187,A1,1.0,0.8277039527893066,0.00018342,0.0,0
multihop-1188,A1,0.0,2.1356658935546875,0.00021804,0.0,0
multihop-1189,A1,1.0,6.638074159622192,0.00013956,0.0,0
multihop-1190,A1,1.0,6.948446035385132,0.00019224,0.0,0
multihop-1191,A1,1.0,23.8507239818573,0.00019889999999999998,0.0,0
multihop-1192,A1,1.0,2.5490708351135254,0.00018341999999999998,0.0,0
multihop-1193,A1,1.0,5.384119033813477,0.00017994,0.0,0
multihop-1194,A1,1.0,1.4626109600067139,0.00021234,0.0,0
multihop-1195,A1,1.0,2.9959158897399902,0.0002019,0.0,0
multihop-1196,A1,0.0,1.0724570751190186,0.00023574,0.0,0
multihop-1197,A1,1.0,2.7380220890045166,0.00020669999999999998,0.0,0
multihop-1198,A1,1.0,4.727315902709961,0.00018558,0.0,0
multihop-1199,A1,0.0,15.345004081726074,0.00016422,0.0,0
multihop-1200,A1,1.0,3.840200185775757,0.00015852,0.0,0
multihop-1201,A1,1.0,2.2813351154327393,0.00022746,0.0,0
multihop-1202,A1,0.0,1.4619488716125488,0.00016998,0.0,0
multihop-1203,A1,0.0,2.8335280418395996,0.00016656,0.0,0
multihop-1204,A1,1.0,37.837390184402466,0.00022355999999999998,0.0,0
multihop-1205,A1,0.0,2.6224069595336914,0.00019386,0.0,0
multihop-1206,A1,0.0,17.969618320465088,0.000201,0.0,0
multihop-1207,A1,1.0,1.326767921447754,0.00019595999999999996,0.0,0
multihop-1208,A1,1.0,1.8038840293884277,0.00019397999999999998,0.0,0
multihop-1209,A1,1.0,2.120133876800537,0.00017694,0.0,0
multihop-1210,A1,1.0,0.8675949573516846,0.00019446,0.0,0
multihop-1211,A1,1.0,15.161016702651978,0.000168,0.0,0
multihop-1212,A1,1.0,4.533299922943115,0.00020705999999999999,0.0,0
multihop-1213,A1,0.0,1.2009849548339844,0.00020795999999999998,0.0,0
multihop-1214,A1,1.0,3.2707738876342773,0.00019721999999999999,0.0,0
multihop-1215,A1,1.0,1.1541576385498047,0.00017634,0.0,0
multihop-1216,A1,0.0,20.68627619743347,0.00023286000000000002,0.0,0
multihop-1217,A1,1.0,37.169713258743286,0.00019446,0.0,0
multihop-1218,A1,0.0,21.83383297920227,0.00020627999999999998,0.0,0
multihop-1219,A1,0.0,2.6130130290985107,0.00014208,0.0,0
multihop-1220,A1,1.0,41.12502598762512,0.00017183999999999998,0.0,0
multihop-1221,A1,1.0,1.4624180793762207,0.00020717999999999998,0.0,0
multihop-1222,A1,1.0,1.003204107284546,0.00021102,0.0,0
multihop-1223,A1,1.0,0.8142430782318115,0.00021126,0.0,0
multihop-1224,A1,1.0,2.7715351581573486,0.00014364,0.0,0
multihop-1225,A1,0.0,1.7993860244750977,0.00014502,0.0,0
multihop-1226,A1,1.0,2.4132840633392334,0.00015102,0.0,0
multihop-1227,A1,1.0,36.260032176971436,0.00018156,0.0,0
multihop-1228,A1,1.0,2.18500018119812,0.000147,0.0,0
multihop-1229,A1,0.0,1.9480981826782227,0.00020957999999999998,0.0,0
multihop-1230,A1,0.0,12.65146279335022,0.00021491999999999998,0.0,0
multihop-1231,A1,0.0,4.749425172805786,0.0002025,0.0,0
multihop-1232,A1,0.0,27.77323889732361,0.00019062,0.0,0
multihop-1233,A1,0.0,18.5900719165802,0.00017598,0.0,0
multihop-1234,A1,0.0,1.436431884765625,0.00015264,0.0,0
multihop-1235,A1,0.0,3.28063702583313,0.00020448,0.0,0
